date_,close_tsla,high_tsla,low_tsla,open_tsla,volume_tsla
4/9/2025,$272.20 ,$274.69 ,$223.88 ,$224.69 ,"$219,433,400.00 "
4/10/2025,$252.40 ,$262.49 ,$239.33 ,$260.00 ,"$181,722,600.00 "
4/11/2025,$252.31 ,$257.74 ,$241.36 ,$251.84 ,"$128,948,100.00 "
4/14/2025,$252.35 ,$261.80 ,$245.93 ,$258.36 ,"$100,135,200.00 "
4/15/2025,$254.11 ,$258.75 ,$247.54 ,$249.91 ,"$79,594,300.00 "
4/16/2025,$241.55 ,$251.97 ,$233.89 ,$247.61 ,"$112,378,700.00 "
4/17/2025,$241.37 ,$244.34 ,$237.68 ,$243.47 ,"$83,404,800.00 "
4/21/2025,$227.50 ,$232.21 ,$222.79 ,$230.26 ,"$97,768,000.00 "
4/22/2025,$237.97 ,$242.79 ,$229.85 ,$230.96 ,"$120,858,500.00 "
4/23/2025,$250.74 ,$259.45 ,$244.43 ,$254.86 ,"$150,381,900.00 "
4/24/2025,$259.51 ,$259.54 ,$249.20 ,$250.50 ,"$94,464,200.00 "
4/25/2025,$284.95 ,$286.85 ,$259.63 ,$261.69 ,"$167,560,700.00 "
4/28/2025,$285.88 ,$294.86 ,$272.42 ,$288.98 ,"$151,731,800.00 "
4/29/2025,$292.03 ,$293.32 ,$279.47 ,$285.50 ,"$108,906,600.00 "
4/30/2025,$282.16 ,$284.45 ,$270.78 ,$279.90 ,"$128,961,100.00 "
5/1/2025,$280.52 ,$290.87 ,$279.81 ,$280.01 ,"$99,659,000.00 "
5/2/2025,$287.21 ,$294.78 ,$279.81 ,$284.90 ,"$114,454,700.00 "
5/5/2025,$280.26 ,$284.85 ,$274.40 ,$284.57 ,"$94,618,900.00 "
5/6/2025,$275.35 ,$277.73 ,$271.35 ,$273.11 ,"$76,715,800.00 "
5/7/2025,$276.22 ,$277.92 ,$271.00 ,$276.88 ,"$71,592,600.00 "
5/8/2025,$284.82 ,$289.80 ,$279.41 ,$279.63 ,"$97,539,400.00 "
5/9/2025,$298.26 ,$307.04 ,$290.00 ,$290.21 ,"$132,387,800.00 "
5/12/2025,$318.38 ,$322.21 ,$311.50 ,$321.99 ,"$112,826,700.00 "
5/13/2025,$334.07 ,$337.59 ,$316.80 ,$320.00 ,"$136,992,600.00 "
5/14/2025,$347.68 ,$350.00 ,$337.00 ,$342.50 ,"$136,997,300.00 "
5/15/2025,$342.82 ,$346.14 ,$334.72 ,$340.34 ,"$97,882,600.00 "
5/16/2025,$349.98 ,$351.62 ,$342.33 ,$346.24 ,"$95,895,700.00 "
5/19/2025,$342.09 ,$343.00 ,$333.37 ,$336.30 ,"$88,869,900.00 "
5/20/2025,$343.82 ,$354.99 ,$341.63 ,$347.87 ,"$131,715,500.00 "
5/21/2025,$334.62 ,$347.35 ,$332.20 ,$344.43 ,"$102,354,800.00 "
5/22/2025,$341.04 ,$347.27 ,$331.39 ,$331.90 ,"$97,113,400.00 "
5/23/2025,$339.34 ,$343.18 ,$333.21 ,$337.92 ,"$84,654,800.00 "
5/27/2025,$362.89 ,$363.79 ,$347.32 ,$347.35 ,"$120,146,400.00 "
5/28/2025,$356.90 ,$365.00 ,$355.91 ,$364.84 ,"$91,404,300.00 "
5/29/2025,$358.43 ,$367.71 ,$356.00 ,$365.29 ,"$88,087,800.00 "
5/30/2025,$346.46 ,$363.68 ,$345.29 ,$355.52 ,"$123,474,900.00 "
6/2/2025,$342.69 ,$348.02 ,$333.33 ,$343.50 ,"$81,873,800.00 "
6/3/2025,$344.27 ,$355.40 ,$343.04 ,$346.60 ,"$99,324,500.00 "
6/4/2025,$332.05 ,$345.60 ,$327.33 ,$345.10 ,"$98,912,100.00 "
6/5/2025,$284.70 ,$324.55 ,$273.21 ,$322.49 ,"$287,499,800.00 "
6/6/2025,$295.14 ,$305.50 ,$291.14 ,$298.83 ,"$164,747,700.00 "
6/9/2025,$308.58 ,$309.83 ,$281.85 ,$285.96 ,"$140,908,900.00 "
6/10/2025,$326.09 ,$327.83 ,$310.67 ,$314.94 ,"$151,256,500.00 "
6/11/2025,$326.43 ,$335.50 ,$322.50 ,$334.40 ,"$122,611,400.00 "
6/12/2025,$319.11 ,$332.56 ,$316.86 ,$323.08 ,"$105,127,500.00 "
6/13/2025,$325.31 ,$332.99 ,$313.30 ,$313.97 ,"$128,964,300.00 "
6/16/2025,$329.13 ,$332.05 ,$326.41 ,$331.29 ,"$83,925,900.00 "
6/17/2025,$316.35 ,$327.26 ,$314.74 ,$326.09 ,"$88,282,700.00 "
6/18/2025,$322.05 ,$329.32 ,$315.45 ,$317.31 ,"$95,137,700.00 "
6/20/2025,$322.16 ,$332.36 ,$317.78 ,$327.95 ,"$108,688,000.00 "
6/23/2025,$348.68 ,$357.54 ,$327.48 ,$327.54 ,"$190,716,800.00 "
6/24/2025,$340.47 ,$356.26 ,$340.44 ,$356.17 ,"$114,736,200.00 "
6/25/2025,$327.55 ,$343.00 ,$320.40 ,$342.70 ,"$119,845,100.00 "
6/26/2025,$325.78 ,$331.05 ,$323.61 ,$324.61 ,"$80,440,900.00 "
6/27/2025,$323.63 ,$329.34 ,$317.50 ,$324.51 ,"$89,067,000.00 "
6/30/2025,$317.66 ,$325.58 ,$316.60 ,$319.90 ,"$76,695,100.00 "
7/1/2025,$300.71 ,$305.89 ,$293.21 ,$298.46 ,"$145,085,700.00 "
7/2/2025,$315.65 ,$316.83 ,$303.82 ,$312.63 ,"$119,483,700.00 "
7/3/2025,$315.35 ,$318.45 ,$312.76 ,$317.99 ,"$58,042,300.00 "
7/7/2025,$293.94 ,$296.15 ,$288.77 ,$291.37 ,"$131,177,900.00 "
7/8/2025,$297.81 ,$304.05 ,$294.35 ,$297.00 ,"$103,246,700.00 "
7/9/2025,$295.88 ,$300.15 ,$293.55 ,$297.55 ,"$75,586,800.00 "
7/10/2025,$309.87 ,$310.48 ,$300.00 ,$300.05 ,"$104,365,300.00 "
7/11/2025,$313.51 ,$314.09 ,$305.65 ,$307.89 ,"$79,236,400.00 "
7/14/2025,$316.90 ,$322.60 ,$312.67 ,$317.73 ,"$78,043,400.00 "
7/15/2025,$310.78 ,$321.20 ,$310.50 ,$319.68 ,"$77,556,300.00 "
7/16/2025,$321.67 ,$323.50 ,$312.62 ,$312.80 ,"$97,284,800.00 "
7/17/2025,$319.41 ,$324.34 ,$317.06 ,$323.15 ,"$73,922,900.00 "
7/18/2025,$329.65 ,$330.90 ,$321.42 ,$321.66 ,"$94,010,900.00 "
